,userID,musicbrainzID,plays
52639,1067,2714,51
52640,1067,2117,50
52641,1067,267,40
52642,1067,416,39
52643,1067,1079,37
52644,1067,777,37
52646,1067,217,35
52647,1067,2083,33
52648,1067,2267,32
52649,1067,470,29
52650,1067,2010,29
52651,1067,242,28
52652,1067,15665,25
52653,1067,9875,23
52654,1067,746,22
52655,1067,158,20
52656,1067,1789,20
52657,1067,1776,19
52658,1067,1036,18
52659,1067,1229,17
52660,1067,8616,17
52663,1067,10272,15
52664,1067,375,14
52665,1067,3049,14
52667,1067,2019,14
52668,1067,10930,14
52669,1067,121,13
52670,1067,257,13
52671,1067,1774,13
52672,1067,2332,12
52673,1067,9632,12
52674,1067,15668,12
52675,1067,13701,11
52676,1067,6172,11
52677,1067,62,10
52678,1067,3298,10
52679,1067,12,10
52680,1067,728,10
52681,1067,10405,10
52733,1069,4340,224
52734,1069,203,142
52735,1069,3134,124
52736,1069,5761,122
52737,1069,928,101
52738,1069,1483,101
52739,1069,2726,100
52740,1069,198,91
52741,1069,1725,90
52742,1069,62,87
52743,1069,255,77
52744,1069,1157,76
52745,1069,217,76
52746,1069,3571,74
52747,1069,216,73
52748,1069,4412,72
52749,1069,3140,72
52750,1069,69,70
52751,1069,467,69
52752,1069,1681,67
52753,1069,1812,66
52754,1069,671,61
52755,1069,2810,61
52756,1069,610,61
52757,1069,1145,59
52758,1069,2145,58
52759,1069,55,56
52760,1069,3007,55
52761,1069,1217,54
52762,1069,2251,53
52763,1069,158,51
52764,1069,455,51
52765,1069,2271,51
52766,1069,276,51
52767,1069,2249,48
52768,1069,2268,47
52769,1069,95,47
52770,1069,2129,46
52771,1069,2000,46
52772,1069,204,46
52773,1069,196,45
52774,1069,8444,45
52775,1069,1884,44
52776,1069,10005,44
52777,1069,3131,44
52778,1069,121,43
52779,1069,470,43
52780,1069,2651,42
52781,1069,797,42
52782,1069,2117,42
52783,1069,487,42
52784,1070,15696,490
52785,1070,13945,485
52787,1070,4710,471
52788,1070,15698,469
52790,1070,4946,461
52791,1070,4700,459
52792,1070,5578,456
52795,1070,4461,438
52796,1070,11639,436
52797,1070,4439,413
52798,1070,2465,402
52799,1070,13950,385
52800,1070,11644,382
52801,1070,1564,378
52802,1070,11637,377
52803,1070,9132,375
52804,1070,5595,374
52806,1070,4448,367
52808,1070,10396,347
52810,1070,3335,338
52811,1070,3334,338
52815,1070,5593,327
52816,1070,10045,323
52817,1070,4449,321
52818,1070,825,321
52820,1070,3382,312
52825,1070,3345,305
52826,1070,10252,304
52827,1070,8167,303
52828,1070,9133,303
52830,1070,4049,299
52831,1070,8296,297
52832,1071,427,130
52833,1071,958,120
52834,1071,848,114
52835,1071,528,103
52836,1071,3705,101
52837,1071,5371,99
52838,1071,503,83
52839,1071,435,82
52840,1071,276,78
52841,1071,2083,69
52842,1071,59,68
52843,1071,55,65
52844,1071,2081,65
52845,1071,5229,63
52846,1071,217,61
52847,1071,5364,54
52848,1071,604,53
52849,1071,665,52
52850,1071,62,49
52851,1071,765,48
52852,1071,2304,47
52853,1071,4236,46
52854,1071,677,46
52855,1071,2740,46
52856,1071,265,46
52857,1071,455,44
52858,1071,446,44
52859,1071,8042,43
52860,1071,2806,43
52861,1071,2587,43
52862,1071,1677,43
52863,1071,1759,41
52864,1071,690,39
52865,1071,8494,36
52866,1071,7461,35
52867,1071,897,35
52868,1071,492,35
52869,1071,300,34
52870,1071,3373,33
52871,1071,4514,32
52872,1071,470,32
52873,1071,1150,32
52874,1071,1151,32
52875,1071,28,32
52876,1071,2799,31
52877,1071,689,30
52878,1071,2092,30
52879,1071,5330,28
52880,1071,487,28
52881,1071,2800,27
52882,1071,500,27
52883,1071,967,27
52885,1071,4271,27
52886,1071,424,26
52887,1071,15714,26
52888,1071,762,25
52889,1071,2432,25
52890,1071,2803,25
52891,1071,3672,24
52892,1071,2726,24
52893,1071,10781,24
52894,1071,2809,24
52895,1071,875,24
52896,1071,1681,23
52897,1071,4065,23
52898,1071,15715,23
52899,1072,489,1019
52900,1072,1146,927
52901,1072,1494,824
52903,1072,328,481
52904,1072,15717,367
52905,1072,1449,345
52906,1072,5338,333
52907,1072,890,315
52908,1072,1005,305
52909,1072,6276,275
52910,1072,501,233
52911,1072,771,233
52912,1072,344,230
52913,1072,1961,222
52917,1072,15720,195
52918,1072,15721,160
52920,1072,549,156
52921,1072,1215,153
52922,1072,2500,152
52924,1072,1078,143
52925,1072,1715,143
52927,1072,1429,137
52929,1072,158,131
52930,1072,3467,128
52931,1072,516,123
52932,1072,928,122
52936,1072,15729,112
52937,1072,777,110
52938,1072,6450,110
52939,1072,8314,105
52941,1072,1584,98
52942,1072,4349,98
52943,1072,3077,98
52945,1072,8339,91
52946,1072,13179,88
52947,1072,963,78
52948,1072,538,75
52949,1072,790,73
52954,1072,12050,66
52957,1073,9421,7
52958,1073,1040,7
52959,1073,1592,7
52962,1073,15739,6
52964,1073,780,6
52965,1073,1695,6
52967,1073,1501,6
52968,1073,1806,6
52970,1073,8390,5
52972,1073,1742,5
52973,1073,1670,5
52974,1073,1671,5
52975,1073,1745,5
52978,1073,7883,4
52988,1073,3514,3
52989,1073,886,3
52991,1073,3404,3
52992,1073,12681,3
52995,1073,414,3
52996,1073,75,3
52997,1073,1732,3
52998,1073,1679,3
53000,1073,6354,3
53002,1073,15757,3
53003,1073,37,3
53004,1073,3589,3
53046,1075,1078,4
53047,1075,3713,4
53048,1075,2287,4
53049,1075,14721,4
53050,1075,4724,4
53051,1075,309,4
53052,1075,15765,4
53053,1075,6803,3
53054,1075,12590,3
53055,1075,3271,3
53056,1075,277,3
53057,1075,14718,3
53058,1075,7480,3
53059,1075,300,3
53060,1075,15766,3
53061,1075,5538,3
53062,1075,1651,2
53063,1075,604,2
53065,1075,5680,2
53066,1075,616,2
53067,1075,408,2
53068,1075,2735,2
53069,1075,2320,2
53070,1075,4577,2
53073,1075,398,2
53074,1075,6817,2
53076,1075,4377,2
53078,1075,619,2
53080,1075,6582,2
53081,1075,745,2
53082,1075,7484,2
53083,1075,8038,2
53084,1075,11558,2
53085,1075,892,2
53086,1075,75,2
53087,1075,7650,2
53088,1075,15771,2
53090,1075,3863,2
53091,1075,8945,2
53093,1075,2951,2
53094,1075,893,2
53095,1075,6850,2
53143,1077,5371,638
53144,1077,2293,506
53146,1077,1195,387
53147,1077,390,341
53148,1077,2104,287
53149,1077,12696,246
53150,1077,367,214
53151,1077,193,210
53152,1077,2075,182
53153,1077,909,163
53155,1077,4824,116
53156,1077,288,114
53157,1077,6872,106
53158,1077,758,103
53159,1077,767,92
53160,1077,1153,82
53161,1077,798,80
53162,1077,15788,79
53163,1077,282,67
53164,1077,15789,64
53165,1077,15790,63
53166,1077,919,62
53168,1077,729,57
53169,1077,901,56
53170,1077,161,55
53171,1077,297,54
53172,1077,392,51
53173,1077,3657,49
53174,1077,368,47
53175,1077,623,47
53176,1077,472,42
53177,1077,470,42
53178,1077,293,40
53181,1077,2306,36
53182,1077,618,36
53184,1077,2834,29
53185,1077,158,29
53186,1078,267,781
53187,1078,351,294
53188,1078,901,286
53189,1078,528,267
53190,1078,909,200
53191,1078,1080,183
53192,1078,767,167
53193,1078,5078,167
53194,1078,932,146
53195,1078,1027,141
53196,1078,15793,115
53197,1078,6427,111
53198,1078,75,109
53199,1078,1838,105
53200,1078,2740,100
53201,1078,1028,100
53202,1078,677,68
53203,1078,276,61
53204,1078,427,61
53205,1078,62,59
53206,1078,746,59
53207,1078,750,58
53208,1078,332,56
53210,1078,953,54
53211,1078,297,50
53212,1078,282,48
53213,1078,775,47
53214,1078,689,46
53215,1078,919,46
53216,1078,744,45
53217,1078,688,44
53218,1078,5874,43
53219,1078,6395,42
53220,1078,432,41
53221,1078,1551,40
53222,1078,1023,40
53224,1078,511,38
53225,1078,1586,36
53226,1078,788,36
53227,1078,2798,36
53228,1078,845,34
53229,1078,773,33
53230,1078,5809,33
53231,1078,41,33
53232,1078,758,32
53233,1078,278,30
53234,1078,1690,29
53235,1078,993,29
53236,1078,4817,29
53237,1078,3719,28
53238,1078,3912,28
53239,1078,2242,27
53240,1078,738,27
53241,1078,3907,26
53242,1078,1489,25
53243,1079,1805,100
53244,1079,1152,52
53245,1079,778,46
53246,1079,1252,35
53247,1079,928,33
53248,1079,1080,24
53249,1079,26,24
53250,1079,773,20
53251,1079,1232,18
53252,1079,1494,18
53253,1079,974,16
53254,1079,487,16
53255,1079,15796,16
53256,1079,9370,14
53257,1079,962,12
53258,1079,1801,12
53259,1079,1592,12
53260,1079,3131,12
53261,1079,996,12
53262,1079,2225,10
53263,1079,1282,9
53264,1079,7000,8
53265,1079,1146,8
53267,1079,549,8
53268,1079,196,7
53269,1079,24,7
53270,1079,610,7
53271,1079,216,6
53272,1079,1006,6
53273,1079,1881,6
53274,1079,198,5
53275,1079,1875,5
53276,1079,3133,5
53277,1079,466,5
53278,1079,2573,5
53279,1079,75,5
53280,1079,723,5
53281,1079,101,4
53282,1079,3323,4
53283,1079,2117,4
53284,1079,2251,4
53285,1079,242,4
53286,1079,9357,4
53287,1079,1344,3
53288,1079,1483,3
53289,1079,2385,3
53390,1082,496,657
53391,1082,5417,602
53392,1082,271,469
53393,1082,560,453
53394,1082,1146,419
53395,1082,246,417
53396,1082,1155,368
53397,1082,1164,354
53398,1082,28,308
53399,1082,75,284
53400,1082,69,245
53402,1082,6613,185
53404,1082,6839,175
53405,1082,354,170
53406,1082,5538,169
53407,1082,958,168
53409,1082,325,164
53410,1082,2657,162
53411,1082,5427,153
53412,1082,1501,148
53413,1082,273,145
53414,1082,416,140
53415,1082,158,133
53416,1082,4724,130
53418,1082,688,127
53419,1082,557,127
53420,1082,2060,127
53421,1082,6661,126
53422,1082,277,125
53423,1082,424,122
53424,1082,95,121
53425,1082,630,115
53426,1082,328,113
53427,1082,3891,110
53428,1082,886,108
53429,1082,414,107
53430,1082,549,107
53431,1082,276,102
53432,1082,371,100
53433,1082,1149,99
53434,1082,4297,99
53436,1082,1080,91
53437,1082,592,90
53439,1082,24,82
53440,1082,566,81
53441,1082,37,80
53442,1082,510,75
53443,1082,703,74
53445,1083,15812,829
53447,1083,12314,810
53448,1083,15031,682
53449,1083,1971,652
53450,1083,15813,566
53453,1083,15816,430
53454,1083,15033,417
53456,1083,15818,361
53457,1083,15819,334
53463,1083,158,262
53464,1083,4132,248
53465,1083,15824,200
53468,1083,796,196
53472,1083,6661,190
53474,1083,15217,171
53475,1083,5895,150
53477,1083,198,135
53478,1083,2157,132
53480,1084,1144,751
53481,1084,1090,266
53482,1084,4749,266
53483,1084,465,260
53484,1084,516,213
53485,1084,6245,169
53486,1084,10326,160
53487,1084,2499,159
53489,1084,158,149
53490,1084,3954,133
53491,1084,4065,128
53492,1084,1225,124
53493,1084,280,122
53494,1084,9594,114
53495,1084,2923,99
53496,1084,949,96
53497,1084,62,93
53498,1084,1252,78
53499,1084,913,77
53500,1084,3811,75
53501,1084,3802,70
53502,1084,2466,67
53503,1084,351,65
53504,1084,687,63
53505,1084,283,59
53506,1084,882,52
53507,1084,13939,50
53509,1084,96,49
53510,1084,4549,48
53511,1084,276,46
53512,1084,1422,45
53513,1084,178,43
53514,1084,1151,42
53515,1084,776,40
53516,1084,774,38
53517,1084,520,38
53518,1085,546,6295
53519,1085,1756,740
53520,1085,354,721
53521,1085,325,615
53522,1085,395,454
53523,1085,890,443
53524,1085,15833,415
53525,1085,1778,401
53526,1085,349,348
53527,1085,936,337
53528,1085,412,301
53529,1085,2203,301
53530,1085,381,298
53531,1085,616,274
53532,1085,390,261
53533,1085,613,261
53534,1085,338,260
53535,1085,374,210
53537,1085,344,201
53538,1085,7085,201
53539,1085,622,198
53540,1085,273,187
53541,1085,7286,180
53542,1085,6015,177
53543,1085,5948,173
53544,1085,1759,167
53545,1085,353,166
53546,1085,1612,151
53547,1085,4317,148
53548,1085,531,146
53549,1085,357,144
53550,1085,2882,142
53551,1085,159,140
53552,1085,7292,139
53553,1085,3376,132
53554,1085,13116,132
53555,1085,62,125
53556,1085,1763,125
53557,1085,719,121
53558,1085,5026,116
53559,1085,7291,115
53560,1085,1779,113
53561,1085,408,112
53562,1085,2086,112
53563,1085,370,108
53564,1085,1576,104
53565,1085,3022,104
53566,1085,627,104
53567,1085,1559,100
53568,1086,276,2443
53569,1086,351,1807
53570,1086,1225,1149
53571,1086,788,1130
53572,1086,427,1078
53573,1086,62,1027
53574,1086,381,882
53575,1086,1175,662
53576,1086,5,641
53577,1086,482,604
53578,1086,75,526
53579,1086,1157,520
53580,1086,901,484
53581,1086,1271,461
53582,1086,8406,455
53583,1086,610,345
53584,1086,11533,306
53585,1086,354,305
53586,1086,467,303
53587,1086,1483,302
53588,1086,573,270
53589,1086,430,257
53590,1086,2750,204
53592,1086,494,199
53593,1086,198,197
53594,1086,500,195
53595,1086,560,186
53596,1086,5233,177
53597,1086,331,174
53599,1086,2847,164
53601,1086,432,153
53602,1086,751,147
53603,1086,892,147
53605,1086,353,140
53606,1086,15839,133
53607,1086,1725,131
53608,1086,546,129
53609,1086,936,126
53611,1086,28,121
53612,1086,255,117
53613,1086,1577,112
53615,1086,416,108
53616,1086,2810,107
53617,1087,1789,76
53618,1087,2653,65
53619,1087,2827,63
53620,1087,2834,48
53621,1087,6753,41
53622,1087,12525,40
53623,1087,2968,37
53624,1087,1476,35
53626,1087,311,31
53627,1087,2847,29
53628,1087,4295,29
53629,1087,159,27
53630,1087,416,26
53631,1087,15841,23
53632,1087,2832,21
53633,1087,276,21
53634,1087,2833,21
53635,1087,158,20
53636,1087,7652,20
53637,1087,936,19
53638,1087,2831,19
53639,1087,15842,18
53640,1087,1753,18
53641,1087,2857,17
53642,1087,314,16
53643,1087,686,16
53644,1087,1579,15
53645,1087,411,15
53646,1087,536,15
53647,1087,15843,14
53650,1087,2969,13
53653,1087,2064,12
53655,1087,1207,10
53656,1087,610,9
53657,1088,7997,454
53658,1088,6417,322
53659,1088,7999,301
53660,1088,5616,294
53661,1088,5619,292
53662,1088,7913,249
53663,1088,12842,238
53664,1088,6422,232
53665,1088,8000,174
53666,1088,6414,170
53667,1088,15848,170
53668,1088,5633,158
53669,1088,5626,146
53670,1088,15849,142
53671,1088,8001,140
53672,1088,158,133
53673,1088,6424,131
53674,1088,5550,130
53675,1088,5630,125
53676,1088,6425,119
53677,1088,15850,116
53678,1088,6420,114
53679,1088,13345,114
53682,1088,8002,112
53683,1088,15853,107
53684,1088,15390,96
53686,1088,8007,96
53687,1088,6091,95
53688,1088,9183,93
53689,1088,5617,91
53690,1088,13238,91
53691,1088,5185,85
53692,1088,4622,83
53693,1088,5804,82
53694,1088,5801,80
53695,1088,758,79
53696,1088,1225,78
53698,1088,5622,76
53699,1088,1542,76
53700,1088,457,74
53701,1088,11953,73
53702,1088,5552,72
53703,1088,8005,71
53704,1088,14699,70
53705,1088,5240,69
53706,1088,909,68
53707,1088,8004,67
53708,1088,12748,67
53710,1088,5561,66
53712,1089,35,551
53713,1089,13953,426
53714,1089,9990,261
53715,1089,2277,227
53716,1089,11195,216
53717,1089,710,210
53718,1089,1476,208
53720,1089,1300,167
53721,1089,15859,146
53722,1089,7307,139
53723,1089,15196,125
53725,1089,6538,95
53727,1089,2713,80
53728,1089,174,79
53730,1089,15802,76
53731,1089,2156,64
53733,1089,15863,60
53734,1089,10449,60
53735,1089,1306,58
53736,1089,933,57
53737,1089,732,57
53738,1089,5491,55
53739,1089,3525,54
53740,1089,9339,53
53741,1089,8314,52
53742,1089,158,50
53743,1089,1000,50
53744,1089,2147,49
53745,1089,1076,43
53747,1089,770,41
53749,1089,5,37
53750,1089,280,35
53752,1089,734,35
53753,1090,3016,891
53754,1090,2287,645
53755,1090,2103,475
53756,1090,332,455
53757,1090,1875,404
53758,1090,3017,334
53759,1090,4397,329
53760,1090,5540,306
53761,1090,2259,299
53762,1090,11834,289
53763,1090,6436,267
53764,1090,6583,263
53765,1090,5656,257
53766,1090,282,255
53767,1090,5759,245
53768,1090,203,230
53769,1090,2995,217
53770,1090,3014,202
53771,1090,2822,192
53772,1090,4409,182
53774,1090,1881,180
53775,1090,1753,173
53776,1090,5142,170
53777,1090,6434,153
53778,1090,15551,147
53780,1090,751,140
53781,1090,6472,132
53782,1090,4620,130
53783,1090,6169,129
53786,1090,4416,110
53787,1090,6411,106
53788,1090,158,104
53789,1090,4875,99
53790,1090,12590,98
53793,1090,6803,95
53888,1093,1016,1683
53889,1093,1080,901
53890,1093,1146,865
53891,1093,1487,857
53892,1093,1494,838
53893,1093,110,799
53894,1093,778,772
53895,1093,6538,712
53896,1093,7270,700
53897,1093,1657,643
53898,1093,2608,631
53899,1093,158,614
53900,1093,15887,528
53901,1093,1964,527
53902,1093,994,516
53903,1093,7265,486
53904,1093,12054,484
53905,1093,1207,452
53906,1093,15869,425
53907,1093,9546,413
53908,1093,1329,400
53910,1093,174,383
53911,1093,14239,361
53912,1093,8335,361
53913,1093,5476,346
53914,1093,1155,343
53915,1093,1271,339
53916,1093,655,330
53917,1093,14765,324
53918,1093,6920,318
53919,1093,1002,314
53921,1093,1736,302
53922,1093,5226,294
53923,1093,645,292
53924,1093,1804,284
53925,1093,5017,282
53927,1093,9395,262
53928,1093,996,251
53929,1093,8526,250
53930,1093,6618,234
53931,1093,11369,233
53932,1093,4648,233
53933,1093,1009,228
53934,1093,1116,226
53935,1093,669,219
53937,1093,885,203
53938,1094,1,2924
53939,1094,1852,1936
53940,1094,188,1782
53941,1094,193,1167
53942,1094,3701,1042
53943,1094,1417,1013
53944,1094,4605,920
53946,1094,2827,813
53947,1094,435,779
53948,1094,834,714
53949,1094,1419,521
53950,1094,20,421
53951,1094,1221,408
53953,1094,2080,369
53954,1094,3092,326
53955,1094,4607,277
53956,1094,12292,272
53957,1094,10129,271
53958,1094,150,257
53959,1094,2432,244
53960,1094,6268,242
53961,1094,1849,193
53962,1094,3421,164
53963,1094,848,135
53964,1094,2174,135
53965,1094,319,130
53966,1094,1854,130
53967,1094,2735,128
53968,1094,178,126
53969,1094,869,125
53970,1094,1836,120
53971,1094,465,111
53972,1094,3389,107
53973,1094,15894,100
53974,1094,2815,95
53975,1094,1237,93
53976,1094,6824,88
53977,1094,1163,84
53978,1094,1229,81
53979,1094,3090,80
53981,1094,3083,77
53982,1094,1586,76
53983,1094,351,74
53984,1094,314,69
53986,1094,347,65
53987,1094,1483,62
53992,1095,589,566
53994,1095,4608,303
53996,1095,9289,243
53998,1095,7563,222
53999,1095,1207,201
54000,1095,6172,189
54001,1095,15442,171
54003,1095,4887,162
54005,1095,15904,119
54007,1095,901,101
54010,1095,2125,66
54011,1095,775,61
54012,1095,9605,59
54015,1095,2446,43
54016,1095,217,38
54017,1095,494,37
54019,1095,15909,31
54022,1095,769,30
54023,1095,2357,29
54025,1095,773,26
54026,1095,1497,18
54028,1095,3753,16
54031,1095,9395,7
54032,1095,7271,6
54033,1095,1145,6
54034,1095,1329,6
54035,1095,770,6
54036,1095,1006,6
54037,1095,69,5
54038,1095,158,5
54039,1095,7955,5
54040,1095,2032,4
54041,1095,1495,4
54042,1095,7265,4
54043,1095,4761,4
54044,1095,9915,4
54045,1095,6260,4
54046,1095,2126,4
54047,1095,2660,4
54048,1095,6790,4
54049,1095,1346,4
54050,1095,797,3
54051,1096,328,123
54052,1096,466,42
54057,1096,9277,23
54058,1096,158,19
54059,1096,255,19
54060,1096,7381,10
54062,1096,1596,10
54064,1096,9711,7
54081,1097,13714,345
54082,1097,5325,319
54083,1097,6668,307
54085,1097,14055,274
54086,1097,10753,262
54087,1097,4097,217
54088,1097,2302,205
54090,1097,922,188
54091,1097,884,188
54092,1097,6667,172
54093,1097,2407,169
54094,1097,2296,159
54096,1097,4101,152
54097,1097,10930,145
54098,1097,13,139
54100,1097,915,126
54101,1097,940,122
54104,1097,4991,100
54106,1097,4087,94
54108,1097,938,91
54111,1097,926,89
54112,1097,15859,86
54114,1097,6675,81
54115,1097,158,79
54117,1097,9107,79
54118,1097,9022,79
54120,1097,1553,77
54121,1097,5474,77
54124,1097,12545,74
54127,1097,728,70
54233,1100,728,60
54234,1100,284,23
54235,1100,610,20
54236,1100,2030,16
54237,1100,85,16
54238,1100,1329,12
54239,1100,41,12
54240,1100,501,11
54241,1100,13081,10
54242,1100,9289,10
54245,1100,3415,9
54246,1100,4429,8
54247,1100,13078,8
54248,1100,13080,8
54249,1100,1572,8
54250,1100,15960,8
54251,1100,15961,8
54253,1100,12320,7
54254,1100,4591,7
54255,1100,1489,7
54256,1100,1961,7
54257,1100,9998,7
54258,1100,3413,7
54260,1100,9934,6
54261,1100,13083,6
54262,1100,15502,6
54263,1100,5017,6
54265,1100,729,6
54266,1100,931,5
54267,1100,2278,5
54268,1100,1053,5
54269,1100,642,5
54270,1100,273,5
54271,1100,660,5
54272,1100,5263,5
54273,1100,9317,4
54275,1100,769,4
54277,1100,246,4
54279,1100,1211,4
54280,1100,741,4
54281,1101,960,239
54282,1101,261,211
54283,1101,8120,152
54284,1101,2748,121
54285,1101,2073,65
54286,1101,15803,54
54287,1101,15210,52
54288,1101,15965,52
54289,1101,2227,48
54290,1101,932,47
54291,1101,9034,39
54292,1101,604,29
54293,1101,250,28
54294,1101,487,24
54295,1101,86,22
54296,1101,2119,18
54297,1101,2809,17
54298,1101,3983,16
54299,1101,10728,14
54300,1101,2293,14
54301,1101,5,12
54302,1101,8346,10
54303,1101,184,10
54304,1101,193,9
54305,1101,28,9
54306,1101,286,8
54307,1101,845,7
54308,1101,395,7
54309,1101,3014,6
54310,1101,253,6
54312,1101,435,6
54313,1101,1759,6
54314,1101,7290,6
54315,1101,757,6
54317,1101,446,5
54318,1101,2097,5
54319,1101,767,5
54320,1101,3672,5
54322,1101,2081,5
54323,1101,4833,4
54324,1101,2806,4
54325,1101,62,4
54326,1101,2800,4
54327,1101,689,4
54328,1101,3070,4
54329,1101,15967,4
54330,1101,897,3
54331,1102,242,794
54332,1102,708,700
54333,1102,217,517
54335,1102,1568,456
54336,1102,1149,433
54337,1102,1953,325
54338,1102,904,276
54340,1102,197,231
54341,1102,4602,220
54342,1102,607,178
54343,1102,778,169
54344,1102,1178,162
54347,1102,1258,122
54348,1102,381,119
54349,1102,7807,109
54350,1102,1271,106
54352,1102,1279,95
54353,1102,3595,91
54354,1102,265,81
54355,1102,2726,79
54356,1102,110,77
54357,1102,8381,75
54358,1102,293,71
54359,1102,276,69
54360,1102,1780,68
54361,1102,782,67
54362,1102,795,62
54363,1102,767,61
54364,1102,928,58
54366,1102,4995,52
54367,1102,15973,51
54368,1102,15275,49
54369,1102,407,47
54370,1102,478,46
54371,1102,115,38
54373,1102,901,33
54374,1102,487,31
54375,1102,369,31
54376,1102,236,30
54378,1102,28,27
54379,1102,1207,25
54380,1103,1956,267
54381,1103,416,238
54382,1103,6453,222
54383,1103,3863,199
54384,1103,741,198
54385,1103,770,175
54386,1103,1021,172
54387,1103,1366,168
54388,1103,11349,165
54389,1103,217,163
54390,1103,1270,144
54391,1103,15975,142
54392,1103,996,137
54393,1103,1155,134
54394,1103,751,132
54395,1103,773,126
54396,1103,1970,119
54397,1103,11286,116
54398,1103,1009,112
54399,1103,1506,109
54400,1103,791,95
54401,1103,993,94
54402,1103,354,91
54403,1103,1010,90
54404,1103,15976,90
54405,1103,15977,88
54406,1103,610,87
54407,1103,6477,86
54408,1103,5233,84
54409,1103,1008,84
54410,1103,9260,83
54411,1103,8383,82
54412,1103,732,81
54413,1103,281,75
54414,1103,1078,74
54415,1103,1888,74
54416,1103,1804,72
54418,1103,15137,72
54419,1103,1971,70
54420,1103,41,69
54421,1103,187,68
54422,1103,1967,67
54423,1103,15979,65
54424,1103,1946,65
54425,1103,202,65
54426,1103,110,63
54427,1103,1788,63
54428,1103,6661,63
54429,1103,1105,58
54430,1103,75,55
54431,1103,7859,53
54532,1106,273,1389
54533,1106,15988,800
54534,1106,491,583
54535,1106,528,502
54536,1106,7784,472
54538,1106,7930,365
54540,1106,772,355
54541,1106,2119,349
54542,1106,7918,345
54543,1106,14477,336
54544,1106,15991,327
54546,1106,3586,325
54547,1106,15173,318
54548,1106,4591,314
54549,1106,362,293
54550,1106,69,292
54551,1106,778,291
54552,1106,7003,273
54553,1106,557,270
54554,1106,4780,268
54555,1106,2040,266
54556,1106,496,263
54559,1106,328,235
54560,1106,512,229
54561,1106,6216,219
54563,1106,2019,213
54564,1106,158,206
54565,1106,4248,205
54567,1106,1971,200
54568,1106,207,195
54570,1106,6906,190
54571,1106,4588,187
54572,1106,12862,178
54574,1106,10492,167
54575,1106,502,166
54576,1106,1596,163
54578,1106,11142,156
54580,1106,284,149
54582,1106,3134,144
54585,1106,1812,141
54586,1106,16004,140
54587,1106,1213,138
54636,1108,217,1317
54637,1108,746,461
54638,1108,960,422
54639,1108,202,353
54640,1108,267,338
54641,1108,6922,262
54642,1108,1157,260
54643,1108,6314,240
54644,1108,16009,222
54645,1108,253,182
54646,1108,282,155
54647,1108,237,148
54648,1108,273,139
54649,1108,121,138
54650,1108,1971,131
54651,1108,2145,124
54652,1108,64,121
54653,1108,365,115
54654,1108,501,115
54655,1108,5009,110
54656,1108,569,110
54657,1108,276,105
54658,1108,328,84
54659,1108,183,79
54660,1108,2166,74
54661,1108,347,73
54663,1108,2750,70
54664,1108,13482,68
54665,1108,751,66
54666,1108,1195,65
54667,1108,62,64
54668,1108,2479,59
54669,1108,616,58
54670,1108,408,56
54671,1108,16011,56
54672,1108,201,55
54674,1108,5497,55
54675,1108,3676,53
54676,1108,546,52
54677,1108,55,50
54678,1108,963,48
54679,1108,899,48
54680,1108,778,45
54682,1108,227,44
54683,1108,2726,44
54684,1108,2243,43
54686,1108,2660,43
54688,1108,1434,39
54689,1108,1952,37
54690,1108,283,37
54691,1108,2092,36
54692,1109,246,529
54693,1109,616,183
54695,1109,1756,127
54696,1109,251,126
54697,1109,6111,118
54698,1109,6839,116
54699,1109,2278,115
54700,1109,1351,111
54701,1109,560,100
54702,1109,16015,88
54703,1109,5071,87
54704,1109,660,80
54705,1109,1079,74
54706,1109,199,69
54707,1109,5494,65
54708,1109,8099,65
54709,1109,158,64
54710,1109,16016,60
54711,1109,432,58
54712,1109,5017,57
54713,1109,558,50
54714,1109,1690,47
54715,1109,1128,42
54716,1109,1453,39
54717,1109,4058,39
54718,1109,2644,38
54719,1109,1888,38
54720,1109,553,37
54721,1109,4033,36
54722,1109,14575,35
54724,1109,290,35
54725,1109,278,34
54726,1109,1751,34
54727,1109,6250,33
54728,1109,615,33
54729,1109,35,32
54730,1109,2576,31
54731,1109,1080,30
54732,1109,1207,30
54733,1109,2156,29
54734,1109,1267,28
54735,1109,496,28
54737,1109,1644,27
54738,1109,3929,27
54881,1113,496,514
54882,1113,6273,240
54883,1113,4366,235
54884,1113,2040,204
54885,1113,158,158
54886,1113,5032,117
54887,1113,1812,88
54888,1113,963,69
54889,1113,94,62
54890,1113,3576,54
54891,1113,99,53
54892,1113,3210,49
54893,1113,549,49
54894,1113,6450,49
54895,1113,1213,45
54896,1113,354,42
54897,1113,478,39
54898,1113,1485,37
54899,1113,68,36
54900,1113,2121,35
54901,1113,5036,34
54902,1113,1157,34
54903,1113,1490,30
54904,1113,6298,29
54905,1113,408,28
54906,1113,390,28
54907,1113,3221,28
54908,1113,4769,27
54909,1113,371,26
54910,1113,962,26
54911,1113,5487,25
54912,1113,7589,24
54913,1113,3601,24
54914,1113,467,23
54915,1113,7096,23
54916,1113,2048,23
54918,1113,7381,22
54920,1113,5691,22
54921,1113,3605,20
54922,1113,86,20
54923,1113,12,20
54924,1113,3591,20
54925,1113,1725,20
54926,1113,3612,19
54927,1114,690,230
54928,1114,1022,205
54929,1114,1150,130
54930,1114,5,118
54931,1114,24,115
54932,1114,35,100
